engine_capacity,cylinder,horse_power,top_speed,seats,brand,country,price,year
0.0,4,306,250.0,5,mercedes-benz,kuwait,79852.23000000001,2021
0.0,0,1973,320.0,2,lotus,kuwait,2206314.0,2021
0.0,4,224,236.0,5,mercedes-benz,kuwait,79852.23000000001,2021
6.2,8,495,312.0,2,chevrolet,kuwait,107250.0,2021
2.0,4,200,216.0,5,land-rover,kuwait,61050.0,2021
6.2,8,495,312.0,2,chevrolet,kuwait,100650.0,2021
2.0,4,189,180.0,5,bmw,kuwait,56925.0,2021
1.6,4,165,220.0,5,peugeot,kuwait,32010.0,2021
1.6,4,175,205.0,5,hyundai,kuwait,20625.0,2021
2.0,4,201,200.0,5,gac,kuwait,25664.1,2021
3.0,6,340,245.0,5,bmw,kuwait,127050.0,2021
1.4,4,95,170.0,5,kia,kuwait,11168.6875,2021
1.6,4,175,205.0,5,hyundai,kuwait,20625.0,2021
1.998,4,189,180.0,5,bmw,kuwait,58575.0,2021
4.0,8,655,340.0,4,ferrari,kuwait,523050.0,2021
2.0,4,225,175.0,7,maxus,kuwait,31350.0,2021
2.0,4,225,185.0,7,maxus,kuwait,21997.8,2021
4.4,8,462,245.0,5,bmw,kuwait,143550.0,2021
1.5,4,169,180.0,5,mg,kuwait,17486.7,2021
0.0,4,148,181.0,5,bestune,kuwait,21285.0,2021
1.5,4,169,180.0,5,mg,kuwait,15836.699999999999,2021
0.0,4,148,181.0,5,bestune,kuwait,17655.0,2021
0.0,4,148,181.0,5,bestune,kuwait,16830.0,2021
0.0,4,148,181.0,5,bestune,kuwait,19635.0,2021
1.5,4,169,180.0,5,mg,kuwait,20126.7,2021
2.0,4,224,210.0,5,hongqi,kuwait,38445.0,2021
2.0,4,224,210.0,5,hongqi,kuwait,28545.0,2021
2.0,4,224,210.0,5,hongqi,kuwait,31845.0,2021
4.0,8,600,250.0,5,audi,kuwait,51220.0,2021
2.0,4,224,210.0,5,hongqi,kuwait,35145.0,2021
3.9,8,710,340.0,2,ferrari,kuwait,275220.0,2021
2.0,4,245,230.0,5,lincoln,kuwait,39596.7,2021
2.0,4,245,230.0,5,lincoln,kuwait,42900.0,2021
3.0,6,630,325.0,2,maserati,kuwait,132960.0,2021
3.0,6,283,250.0,5,hongqi,kuwait,36571.5,2021
4.0,8,755,330.0,2,mclaren,kuwait,367191.0,2021
3.0,6,283,250.0,5,hongqi,kuwait,36571.5,2021
1.5,4,173,215.0,5,mg,kuwait,15309.000000000002,2022
2.0,4,238,175.0,5,geely,kuwait,30564.000000000004,2021
1.5,4,118,185.0,5,mg,kuwait,13014.0,2022
1.5,4,173,215.0,5,mg,kuwait,17234.175000000003,2022
1.4,4,84,169.0,5,ford,kuwait,10230.0,2021
1.2,4,84,171.0,5,hyundai,kuwait,20625.0,2021
1.5,4,107,175.0,5,chery,kuwait,9900.0,2021
1.2,3,77,167.0,5,mitsubishi,kuwait,9566.699999999999,2021
1.0,3,67,156.0,5,hyundai,kuwait,20625.0,2021
1.2,4,84,145.0,5,hyundai,kuwait,12375.0,2021
1.6,4,123,180.0,5,changan,kuwait,12375.0,2021
1.2,4,82,170.0,5,suzuki,kuwait,9735.0,2021
1.2,3,77,167.0,5,mitsubishi,kuwait,10226.699999999999,2021
1.2,3,76,170.0,5,mitsubishi,kuwait,9900.0,2021
1.2,4,84,161.0,5,kia,kuwait,11880.0,2021
1.5,4,114,180.0,5,chery,kuwait,14190.0,2021
1.4,4,100,185.0,5,hyundai,kuwait,14025.0,2021
1.6,4,104,175.0,5,ford,kuwait,13860.0,2021
1.4,4,91,170.0,5,suzuki,kuwait,11550.0,2021
1.5,4,110,175.0,5,ford,kuwait,13200.0,2021
1.6,4,122,184.0,5,hyundai,kuwait,14685.0,2021
1.5,4,103,180.0,7,toyota,kuwait,14520.0,2021
1.6,4,115,188.0,5,peugeot,kuwait,13530.0,2021
1.6,4,115,180.0,5,renault,kuwait,12206.699999999999,2021
1.5,4,119,190.0,5,honda,kuwait,28179.975,2021
1.4,4,100,180.0,5,kia,kuwait,13860.0,2021
1.2,4,84,161.0,5,kia,kuwait,13860.0,2021
1.6,4,115,188.0,5,peugeot,kuwait,14850.0,2021
1.6,4,115,188.0,5,peugeot,kuwait,14850.0,2021
2.5,4,79,150.0,3,isuzu,kuwait,15180.0,2021
1.5,4,119,190.0,5,honda,kuwait,28179.975,2021
1.8,4,133,177.0,5,geely,kuwait,11550.0,2021
1.6,4,115,180.0,5,peugeot,kuwait,14850.0,2021
1.4,3,100,183.0,5,kia,kuwait,14850.0,2021
1.6,4,110,197.0,5,seat,kuwait,14850.0,2021
1.6,4,110,205.0,3,peugeot,kuwait,14850.0,2021
1.6,4,127,209.0,5,hyundai,kuwait,14850.0,2021
1.5,4,119,190.0,5,honda,kuwait,28179.975,2021
1.8,4,140,180.0,5,chevrolet,kuwait,44226.0,2021
1.4,4,92,170.0,5,suzuki,kuwait,12375.0,2021
1.5,4,110,175.0,5,ford,kuwait,15180.0,2021
1.5,4,150,212.0,5,ford,kuwait,15840.0,2021
2.4,4,128,169.0,3,mitsubishi,kuwait,15180.0,2021
1.6,4,120,190.0,5,peugeot,kuwait,15840.0,2021
1.5,4,144,182.0,5,hyundai,kuwait,15840.0,2021
1.6,4,110,197.0,5,seat,kuwait,15840.0,2021
1.6,4,104,175.0,5,ford,kuwait,15510.0,2021
1.5,4,148,210.0,5,ford,kuwait,16170.0,2021
1.6,4,120,180.0,5,peugeot,kuwait,15840.0,2021
1.5,4,120,170.0,5,ford,kuwait,15510.0,2021
2.0,4,147,185.0,5,dfm,kuwait,15345.0,2021
1.4,4,107,183.0,5,kia,kuwait,15840.0,2021
1.5,4,103,170.0,7,suzuki,kuwait,13365.0,2021
1.6,4,110,195.0,5,seat,kuwait,16005.0,2021
1.0,3,125,180.0,5,ford,kuwait,15840.0,2021
2.2,4,102,120.0,15,kinglong,kuwait,16500.0,2021
1.5,4,120,170.0,5,ford,kuwait,17160.0,2021
1.5,4,148,210.0,5,ford,kuwait,17490.0,2021
1.6,4,110,195.0,5,seat,kuwait,17325.0,2021
1.6,4,123,190.0,5,kia,kuwait,17160.0,2021
1.5,4,119,190.0,5,honda,kuwait,28179.975,2021
2.5,4,109,160.0,5,isuzu,kuwait,16830.0,2021
1.0,3,180,190.0,5,nissan,kuwait,28157.49,2021
1.6,4,120,180.0,5,peugeot,kuwait,16830.0,2021
1.5,4,150,212.0,5,ford,kuwait,17160.0,2021
1.6,4,123,180.0,5,changan,kuwait,14190.0,2021
1.5,4,112,172.0,5,ford,kuwait,16830.0,2021
1.5,4,148,170.0,5,haval,kuwait,15506.699999999999,2021
1.6,4,123,183.0,5,kia,kuwait,17490.0,2021
1.6,4,123,200.0,5,honda,kuwait,18315.0,2021
1.6,4,115,190.0,5,peugeot,kuwait,18150.0,2021
1.6,4,123,195.0,5,ford,kuwait,17820.0,2021
2.5,4,164,170.0,3,ford,kuwait,17820.0,2021
1.6,4,110,185.0,5,seat,kuwait,17490.0,2021
1.6,4,123,200.0,5,honda,kuwait,16496.7,2021
1.6,4,120,180.0,5,peugeot,kuwait,18150.0,2021
2.0,4,177,180.0,5,baic,kuwait,19470.0,2021
1.5,4,149,180.0,5,chevrolet,kuwait,44226.0,2021
2.0,4,150,193.0,5,mitsubishi,kuwait,18146.7,2021
1.6,4,123,195.0,5,ford,kuwait,17820.0,2021
1.5,4,149,180.0,5,chevrolet,kuwait,44226.0,2021
1.5,4,149,180.0,5,chevrolet,kuwait,44226.0,2021
1.6,4,121,169.0,5,hyundai,kuwait,18975.0,2021
1.6,4,132,180.0,5,kia,kuwait,18150.0,2021
1.6,4,104,175.0,5,ford,kuwait,18150.0,2021
1.5,4,165,220.0,5,chevrolet,kuwait,27423.0,2021
